activation,allele,allele_size,embedding_input_dim,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
tanh,HLA-B0802,486,21,10,0.669234991074,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.949462365591,0.2,0.342170813377,0.998767258383,0.88,325,0.433810337662,8
tanh,HLA-B0802,486,21,10,0.707128047943,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.967741935484,0.222222222222,0.371985088909,0.998520710059,0.916666666667,325,0.436050750653,16
tanh,HLA-B0802,486,21,10,1.06454014778,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.964516129032,0.333333333333,0.365398214082,0.998027613412,0.869565217391,325,0.439618815787,64
tanh,HLA-B0802,486,21,10,1.35628795624,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.950537634409,0.428571428571,0.344250879112,0.998520710059,0.916666666667,325,0.443850706992,128
tanh,HLA-B0802,486,21,32,1.06050515175,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.918279569892,0.0,0.353611174918,0.976084812623,0.0,325,0.411489186011,4
tanh,HLA-B0802,486,21,32,1.15833997726,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.974193548387,0.526315789474,0.381345384716,0.99926035503,0.916666666667,325,0.447999619939,8
tanh,HLA-B0802,486,21,32,1.24493193626,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.975268817204,0.0,0.358811339255,0.999013806706,0.916666666667,325,0.444265598287,16
tanh,HLA-B0802,486,21,32,1.99169802666,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.961290322581,0.521739130435,0.357077951143,0.99926035503,0.916666666667,325,0.442440076591,64
tanh,HLA-B0802,486,21,32,2.49259901047,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.969892473118,0.571428571429,0.348064332959,0.99926035503,0.916666666667,325,0.437793294091,128
tanh,HLA-B0802,486,21,64,1.71700000763,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.976344086022,0.571428571429,0.3903590029,1.0,0.96,325,0.440531576635,4
tanh,HLA-B0802,486,21,64,1.75319290161,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.991397849462,0.666666666667,0.378225286114,0.999506903353,0.916666666667,325,0.441776250519,8
tanh,HLA-B0802,486,21,64,1.86519503593,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.974193548387,0.444444444444,0.36089140499,0.99926035503,0.916666666667,325,0.43704648976,16
tanh,HLA-B0802,486,21,64,2.74220991135,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.990322580645,0.413793103448,0.360544727368,0.999013806706,0.916666666667,325,0.44476346784,64
tanh,HLA-B0802,486,21,64,3.98863482475,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.974193548387,0.324324324324,0.366784924572,0.999013806706,0.916666666667,325,0.448248554715,128
tanh,HLA-B0802,486,21,128,2.74341702461,True,9362.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.969892473118,0.545454545455,0.373371799399,1.0,0.96,325,0.443850706992,4
tanh,HLA-B0802,486,21,128,2.91275882721,True,9362.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.97311827957,0.6,0.379958674226,1.0,0.916666666667,325,0.447584728644,8
tanh,HLA-B0802,486,21,128,3.09524083138,True,9362.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.97311827957,0.5,0.374065154644,0.999753451677,0.916666666667,325,0.447833663421,16
tanh,HLA-B0802,486,21,128,4.74315690994,True,9362.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.966666666667,0.333333333333,0.3595046945,0.999753451677,0.916666666667,325,0.44708685909,64
tanh,HLA-B0802,486,21,128,7.08169579506,True,9362.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.977419354839,0.22641509434,0.345984267224,0.99926035503,0.916666666667,325,0.437627337573,128
tanh,HLA-B0802,486,21,5,0.261351823807,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.950537634409,0.25,0.347717655336,0.997534516765,0.818181818182,325,0.421363598823,4
tanh,HLA-B0802,486,21,5,0.311675071716,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.955913978495,0.444444444444,0.348411010581,0.994082840237,0.727272727273,325,0.405514751369,8
tanh,HLA-B0802,486,21,5,0.321645975113,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.967741935484,0.444444444444,0.321370156029,0.997041420118,0.761904761905,325,0.395806295074,16
tanh,HLA-B0802,486,21,5,0.45063996315,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.969892473118,0.25,0.374758509889,0.995069033531,0.666666666667,325,0.431155033377,64
tanh,HLA-B0802,486,21,5,0.583174943924,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.924731182796,0.0,0.344250879112,0.996548323471,0.782608695652,325,0.419123185832,128
tanh,HLA-B0802,486,21,10,0.342036962509,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.92688172043,0.0,0.337664004285,0.99432938856,0.782608695652,325,0.425097620475,4
tanh,HLA-B0802,486,21,10,0.361839056015,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.937634408602,0.0,0.324836932253,0.993836291913,0.782608695652,325,0.419123185832,8
tanh,HLA-B0802,486,21,10,0.430696964264,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.981720430108,0.222222222222,0.386545549053,0.996301775148,0.75,325,0.427089098689,16
tanh,HLA-B0802,486,21,10,0.552749156952,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.986021505376,0.222222222222,0.33835735953,0.999753451677,0.869565217391,325,0.425595490029,64
tanh,HLA-B0802,486,21,10,0.749954938889,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.976344086022,0.25,0.36782495744,0.998767258383,0.833333333333,325,0.437129468019,128
tanh,HLA-B0802,486,21,32,0.596603155136,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.963440860215,0.25,0.372678444154,1.0,0.916666666667,325,0.437959250609,4
tanh,HLA-B0802,486,21,32,0.629028081894,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.976344086022,0.4,0.380998707093,0.999506903353,0.916666666667,325,0.444597511323,8
tanh,HLA-B0802,486,21,32,0.616662025452,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.964516129032,0.0,0.349104365826,0.99926035503,0.916666666667,325,0.438540098421,16
tanh,HLA-B0802,486,21,32,0.9370200634,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.965591397849,0.25,0.347024300091,0.999753451677,0.916666666667,325,0.445842185206,64
tanh,HLA-B0802,486,21,32,1.31476306915,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.983870967742,0.4,0.371291733664,1.0,0.916666666667,325,0.44634005476,128
tanh,HLA-B0802,486,21,64,0.909657001495,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.964516129032,0.444444444444,0.370598378419,0.99926035503,0.916666666667,325,0.431155033377,4
tanh,HLA-B0802,486,21,64,0.894877195358,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.97311827957,0.363636363636,0.370945056042,0.99926035503,0.916666666667,325,0.44708685909,8
tanh,HLA-B0802,486,21,64,0.929172992706,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.968817204301,0.2,0.365744891705,0.999753451677,0.916666666667,325,0.438208185385,16
tanh,HLA-B0802,486,21,64,1.47063302994,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.956989247312,0.2,0.33419722806,1.0,0.916666666667,325,0.44941025034,64
tanh,HLA-B0802,486,21,64,2.03300905228,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.964516129032,0.2,0.332463839948,1.0,0.916666666667,325,0.451069815519,128
tanh,HLA-B0802,486,21,128,1.38359904289,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.964516129032,0.363636363636,0.36505153646,1.0,0.96,325,0.453725119804,4
tanh,HLA-B0802,486,21,128,1.466340065,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.958064516129,0.5,0.343904201489,1.0,0.96,325,0.45173364159,8
tanh,HLA-B0802,486,21,128,1.57424378395,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.960215053763,0.363636363636,0.36366482597,0.999753451677,0.916666666667,325,0.44559325043,16
tanh,HLA-B0802,486,21,128,2.46158409119,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.975268817204,0.545454545455,0.336277293795,1.0,0.96,325,0.453559163287,64
tanh,HLA-B0802,486,21,128,3.62163805962,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.975268817204,0.5,0.353611174918,1.0,0.96,325,0.453061293733,128
tanh,HLA-A8001,782,21,5,0.723602056503,True,9350.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.833726693415,0.0,,0.684484304933,0.0,521,,4
tanh,HLA-A8001,782,21,5,0.66934800148,True,9350.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.833726693415,0.0,,0.684484304933,0.0,521,,8
tanh,HLA-A8001,782,21,5,0.826711177826,True,9350.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.833726693415,0.0,,0.684484304933,0.0,521,,16
tanh,HLA-A8001,782,21,5,1.11841893196,True,9350.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.833726693415,0.0,,0.684484304933,0.0,521,,64
tanh,HLA-A8001,782,21,5,1.36440396309,True,9350.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.833726693415,0.0,,0.684484304933,0.0,521,,128
tanh,HLA-A8001,782,21,10,0.734632015228,True,9350.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.833726693415,0.0,,0.684484304933,0.0,521,,4
tanh,HLA-A8001,782,21,10,0.84681892395,True,9350.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.833726693415,0.0,,0.684484304933,0.0,521,,8
tanh,HLA-A8001,782,21,10,0.933520078659,True,9350.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.833726693415,0.0,,0.684484304933,0.0,521,,16
tanh,HLA-A8001,782,21,10,1.39792609215,True,9350.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.833726693415,0.0,,0.684484304933,0.0,521,,64
tanh,HLA-A8001,782,21,10,1.73729491234,True,9350.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.833726693415,0.0,,0.684484304933,0.0,521,,128
tanh,HLA-A8001,782,21,32,1.44437599182,True,9350.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.833726693415,0.0,,0.684484304933,0.0,521,,4
tanh,HLA-A8001,782,21,32,1.42173719406,True,9350.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.833726693415,0.0,,0.684484304933,0.0,521,,8
tanh,HLA-A8001,782,21,32,1.47133493423,True,9350.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.833726693415,0.0,,0.684484304933,0.0,521,,16
tanh,HLA-A8001,782,21,32,2.28350090981,True,9350.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.833726693415,0.0,,0.684484304933,0.0,521,,64
tanh,HLA-A8001,782,21,32,3.15271115303,True,9350.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.833726693415,0.0,,0.684484304933,0.0,521,,128
tanh,HLA-A8001,782,21,64,2.08874702454,True,9350.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.833726693415,0.0,,0.684484304933,0.0,521,,4
tanh,HLA-A8001,782,21,64,2.16098713875,True,9350.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.833726693415,0.0,,0.684484304933,0.0,521,,8
tanh,HLA-A8001,782,21,64,2.36019682884,True,9350.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.833726693415,0.0,,0.684484304933,0.0,521,,16
tanh,HLA-A8001,782,21,64,3.95843100548,True,9350.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.833726693415,0.0,,0.684484304933,0.0,521,,64
tanh,HLA-A8001,782,21,64,4.84412407875,True,9350.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.833726693415,0.0,,0.684484304933,0.0,521,,128
tanh,HLA-A8001,782,21,128,3.41772794724,True,9350.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.833726693415,0.0,,0.684484304933,0.0,521,,4
tanh,HLA-A8001,782,21,128,3.56575393677,True,9350.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.833726693415,0.0,,0.684484304933,0.0,521,,8
tanh,HLA-A8001,782,21,128,3.82146215439,True,9350.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.833726693415,0.0,,0.684484304933,0.0,521,,16
tanh,HLA-A8001,782,21,128,5.87202310562,True,9350.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.833726693415,0.0,,0.684484304933,0.0,521,,64
tanh,HLA-A8001,782,21,128,8.47954487801,True,9350.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.833726693415,0.0,,0.684484304933,0.0,521,,128
tanh,HLA-A8001,782,21,5,0.419128894806,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.944772244513,0.537313432836,0.505273336847,0.986457399103,0.851351351351,521,0.57617834979,4
tanh,HLA-A8001,782,21,5,0.448459863663,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.909605853198,0.472222222222,0.467394367306,0.983886397608,0.849673202614,521,0.574489634644,8
tanh,HLA-A8001,782,21,5,0.499619960785,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.910313901345,0.484848484848,0.468811286366,0.984065769806,0.857142857143,521,0.585139798166,16
tanh,HLA-A8001,782,21,5,0.672870159149,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.927897097003,0.545454545455,0.492048758952,0.984035874439,0.837837837838,521,0.589192714517,64
tanh,HLA-A8001,782,21,5,0.935134887695,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.921406655653,0.602409638554,0.474195578794,0.984095665172,0.884353741497,521,0.587076191534,128
tanh,HLA-A8001,782,21,10,0.499482870102,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.914090158131,0.586666666667,0.47646264929,0.984394618834,0.864864864865,521,0.590183427403,4
tanh,HLA-A8001,782,21,10,0.549690008163,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.927071040831,0.628571428571,0.484680779839,0.990702541106,0.881578947368,521,0.589260263123,8
tanh,HLA-A8001,782,21,10,0.578140974045,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.903587443946,0.657534246575,0.472306353381,0.990582959641,0.877419354839,521,0.587886774804,16
tanh,HLA-A8001,782,21,10,0.890522003174,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.885178192117,0.564705882353,0.448218729358,0.988968609865,0.890322580645,521,0.598897197557,64
tanh,HLA-A8001,782,21,10,1.15781188011,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.880339863111,0.558139534884,0.436883376877,0.989955156951,0.87417218543,521,0.598244227701,128
tanh,HLA-A8001,782,21,32,0.808698892593,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.892140665565,0.517647058824,0.459176236757,0.990014947683,0.883116883117,521,0.593403244282,4
tanh,HLA-A8001,782,21,32,0.839247941971,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.91692235072,0.592592592593,0.477312800726,0.993064275037,0.89932885906,521,0.594641635389,8
tanh,HLA-A8001,782,21,32,0.914335012436,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.873259381638,0.574712643678,0.444629201073,0.99375186846,0.896103896104,521,0.592074788367,16
tanh,HLA-A8001,782,21,32,1.38113498688,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.898985130989,0.657534246575,0.458420546591,0.992765321375,0.885906040268,521,0.600000491453,64
tanh,HLA-A8001,782,21,32,2.05031394958,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.918692471088,0.64,0.482319248072,0.992107623318,0.911392405063,521,0.595542283467,128
