,activation,allele,allele_size,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
114,tanh,HLA-A0201,32876,32,21.472192049,True,2398.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.830684143752,0.657689200108,0.442816300309,0.991747045506,0.937952755906,21918,0.836830644615,128
115,tanh,HLA-A0201,32876,64,22.6571850777,True,2398.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.8755885922,0.704475952182,0.50971588578,0.928954442114,0.804724011621,21918,0.60895466574,4
116,tanh,HLA-A0201,32876,64,22.5824570656,True,2398.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.849809208708,0.651626898048,0.473155848347,0.946147858474,0.824715928192,21918,0.643811457336,8
117,tanh,HLA-A0201,32876,64,22.6474301815,True,2398.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.836697015854,0.633625730994,0.446811080814,0.966101424009,0.861327474869,21918,0.697960930994,16
118,tanh,HLA-A0201,32876,64,21.769026041,True,2398.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.840478589797,0.653567447046,0.449182352786,0.987317702105,0.921173058331,21918,0.797039528739,64
119,tanh,HLA-A0201,32876,64,22.1084568501,True,2398.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.827984857351,0.655808903366,0.441526099363,0.989542657006,0.928808881641,21918,0.823887032325,128
120,tanh,HLA-A0201,32876,128,25.4628651142,True,2398.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.852237332673,0.637125748503,0.48140048052,0.928965806322,0.798254447801,21918,0.604014400055,4
121,tanh,HLA-A0201,32876,128,25.326791048,True,2398.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.861297915736,0.681983748949,0.485485653905,0.94579958772,0.834516587066,21918,0.644175144973,8
122,tanh,HLA-A0201,32876,128,25.2624778748,True,2398.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.838369108495,0.654210819855,0.459034309527,0.967260096377,0.863267208095,21918,0.700506329322,16
123,tanh,HLA-A0201,32876,128,25.7265808582,True,2398.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.817663368054,0.613140794224,0.421419224819,0.989095896443,0.920991428002,21918,0.807191369013,64
124,tanh,HLA-A0201,32876,128,24.2659258842,True,2398.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.827984893692,0.639592472053,0.435227512546,0.991053610759,0.935483870968,21918,0.832994995989,128
125,tanh,HLA-A0201,32876,5,18.822206974,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.891251598074,0.740422099745,0.539256773697,0.910314623613,0.776504297994,21918,0.577800660012,4
126,tanh,HLA-A0201,32876,5,18.8947470188,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.879731183048,0.721468475658,0.514045188448,0.917874642986,0.790238233585,21918,0.589465467439,8
127,tanh,HLA-A0201,32876,5,18.9089679718,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.873474132107,0.731116267079,0.511469832621,0.927055565512,0.803934256503,21918,0.60708446607,16
128,tanh,HLA-A0201,32876,5,18.9840669632,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.864977097377,0.702324956323,0.492291949539,0.952685421553,0.841731817883,21918,0.66316004437,64
129,tanh,HLA-A0201,32876,5,19.6660690308,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.835295940282,0.676034143139,0.435835067298,0.969645167619,0.875404530744,21918,0.712973876807,128
130,tanh,HLA-A0201,32876,10,18.9825220108,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.881712723942,0.696655132641,0.518007169122,0.92138052861,0.791286467035,21918,0.596640419522,4
131,tanh,HLA-A0201,32876,10,19.1657969952,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.884247510341,0.732440113683,0.527352182536,0.930195202949,0.807135470527,21918,0.618950323646,8
132,tanh,HLA-A0201,32876,10,19.0531468391,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.876391231556,0.725111441308,0.514538807351,0.946648088048,0.83335506585,21918,0.642252816682,16
133,tanh,HLA-A0201,32876,10,19.5325410366,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.842248495705,0.675262528247,0.462110582889,0.9770803215,0.891435768262,21918,0.738789714283,64
134,tanh,HLA-A0201,32876,10,20.221378088,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.834548794466,0.641636312693,0.45084706714,0.985010581523,0.906725380304,21918,0.785079877869,128
135,tanh,HLA-A0201,32876,32,20.0013628006,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.882096327116,0.710870802504,0.51980689703,0.92740854183,0.800576897863,21918,0.606790002294,4
136,tanh,HLA-A0201,32876,32,19.984115839,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.867709745316,0.687957231289,0.490557153126,0.944427475346,0.826699564963,21918,0.64303646334,8
137,tanh,HLA-A0201,32876,32,19.7779388428,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.842664079439,0.671339983823,0.466554053197,0.964116266628,0.866020932198,21918,0.688681841968,16
138,tanh,HLA-A0201,32876,32,20.6960260868,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.821937424439,0.628661688685,0.44023873061,0.987135170749,0.909444593507,21918,0.797306914775,64
139,tanh,HLA-A0201,32876,32,21.3925349712,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.822408338175,0.634799774394,0.435869190879,0.991171154466,0.937749857224,21918,0.834283222469,128
140,tanh,HLA-A0201,32876,64,22.5087001324,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.870372781026,0.691742325984,0.503588141908,0.931232025746,0.808176909231,21918,0.60884083929,4
141,tanh,HLA-A0201,32876,64,22.604557991,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.864339157902,0.67806432918,0.481579284198,0.946432436064,0.835232364614,21918,0.643349849093,8
142,tanh,HLA-A0201,32876,64,22.5737109184,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.845685279243,0.644096973175,0.461452163625,0.965732500554,0.865170014441,21918,0.694440965153,16
143,tanh,HLA-A0201,32876,64,21.5518388748,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.822528556005,0.639440866109,0.427918606157,0.987727549429,0.923398328691,21918,0.800820856672,64
144,tanh,HLA-A0201,32876,64,22.1360328197,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.823638790194,0.627528646202,0.435365559477,0.990277001996,0.931090262051,21918,0.833357449242,128
145,tanh,HLA-A0201,32876,128,25.1747000217,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.859410172369,0.66253869969,0.484214326719,0.926316405949,0.793206000925,21918,0.606116166236,4
146,tanh,HLA-A0201,32876,128,25.152616024,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.853626742609,0.664439279489,0.475417624078,0.945215639084,0.824296176846,21918,0.642478066893,8
147,tanh,HLA-A0201,32876,128,25.2879300117,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.840990187892,0.645197900411,0.457642735719,0.967045461813,0.864535768645,21918,0.701515382966,16
148,tanh,HLA-A0201,32876,128,25.5301880836,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.822173571796,0.642052395819,0.433897111168,0.988231371764,0.925603864734,21918,0.806639706236,64
149,tanh,HLA-A0201,32876,128,23.9861021042,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.812279331869,0.596925831965,0.415941276203,0.990740213863,0.917564180722,21918,0.83160729182,128
150,tanh,HLA-A0203,19879,5,11.8574159145,True,2676.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.845369643141,0.690706779312,0.506069233184,0.875916461841,0.750023825407,13252,0.57595104924,4
151,tanh,HLA-A0203,19879,5,11.8588471413,True,2676.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.852492060758,0.71567653487,0.49707298835,0.882382297715,0.762180865987,13252,0.58489033609,8
152,tanh,HLA-A0203,19879,5,11.7829780579,True,2676.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.831794959386,0.676734693878,0.462065213528,0.902818225461,0.783258308591,13252,0.612976995839,16
153,tanh,HLA-A0203,19879,5,11.9389660358,True,2676.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.811695430252,0.662270183853,0.432565825314,0.947370031371,0.843831388058,13252,0.697276386732,64
154,tanh,HLA-A0203,19879,5,12.2307169437,True,2676.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.803164010159,0.648820146738,0.425423333942,0.96343226152,0.873744075829,13252,0.744395589776,128
155,tanh,HLA-A0203,19879,10,11.8076150417,True,2676.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.842361910187,0.683168316832,0.487501526235,0.889058626393,0.76364664844,13252,0.596042121339,4
156,tanh,HLA-A0203,19879,10,11.8364870548,True,2676.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.842418781274,0.681901652724,0.465055768715,0.910067029257,0.792938015736,13252,0.629921478917,8
157,tanh,HLA-A0203,19879,10,11.8766510487,True,2676.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.821466138519,0.67025733094,0.455062691008,0.928869499241,0.819858156028,13252,0.666451196437,16
158,tanh,HLA-A0203,19879,10,12.1272208691,True,2676.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.804605564472,0.657301147606,0.423631853917,0.970948857691,0.889700932782,13252,0.765475912035,64
159,tanh,HLA-A0203,19879,10,12.7928981781,True,2676.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.78058353899,0.629946311394,0.411662551372,0.982763856297,0.913098925123,13252,0.818361777737,128
160,tanh,HLA-A0203,19879,32,12.4811680317,True,2676.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.814518071947,0.627475769069,0.439686188075,0.902520535087,0.778891115564,13252,0.617733325637,4
161,tanh,HLA-A0203,19879,32,12.4520101547,True,2676.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.784325959333,0.612638489947,0.400668726638,0.933237446768,0.82199904352,13252,0.670813865941,8
162,tanh,HLA-A0203,19879,32,12.3615548611,True,2676.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.766150111282,0.571367612545,0.369253773162,0.963724994529,0.871929989649,13252,0.739010748957,16
163,tanh,HLA-A0203,19879,32,12.8416559696,True,2676.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.776964039683,0.618238625269,0.386220983881,0.987150958894,0.928261471702,13252,0.840755601987,64
164,tanh,HLA-A0203,19879,32,13.2908270359,True,2676.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.789906422932,0.596483516484,0.408761132324,0.990397962137,0.94008776951,13252,0.863382461598,128
165,tanh,HLA-A0203,19879,64,14.0540821552,True,2676.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.817072539497,0.64177852349,0.43870004166,0.908090933554,0.798125657454,13252,0.621410759983,4
166,tanh,HLA-A0203,19879,64,14.0698060989,True,2676.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.792976515364,0.646440610748,0.409912399042,0.93813586787,0.832666728676,13252,0.678683110454,8
167,tanh,HLA-A0203,19879,64,14.3308191299,True,2676.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.798346811434,0.625078239099,0.415662229011,0.964663628453,0.876748088756,13252,0.744412598744,16
168,tanh,HLA-A0203,19879,64,13.5138449669,True,2676.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.778524540678,0.590423257802,0.394082792853,0.988533945482,0.93312425053,13252,0.854746419844,64
169,tanh,HLA-A0203,19879,64,13.6750440598,True,2676.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.792546528309,0.598894087622,0.412022577452,0.990874732894,0.943354313217,13252,0.869584754703,128
170,tanh,HLA-A0203,19879,128,15.7509410381,True,2676.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.793854184804,0.612930310663,0.406432486213,0.906938494029,0.795867076236,13252,0.618040323341,4
171,tanh,HLA-A0203,19879,128,15.7207248211,True,2676.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.771833529528,0.617000583544,0.381491062067,0.936730780188,0.829550761184,13252,0.679393443986,8
172,tanh,HLA-A0203,19879,128,15.665968895,True,2676.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.781780102879,0.627934739355,0.405330609964,0.967552151482,0.881678321678,13252,0.752625974561,16
173,tanh,HLA-A0203,19879,128,15.9066309929,True,2676.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.769207854834,0.598751761627,0.385670761529,0.989192766307,0.935902255639,13252,0.85179306491,64
174,tanh,HLA-A0203,19879,128,14.9673521519,True,2676.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.785110704634,0.605907172996,0.400016345777,0.991080102693,0.941846124656,13252,0.875406486517,128
175,tanh,HLA-A0203,19879,5,11.7982552052,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.845110316661,0.707312213588,0.503638483217,0.873878038214,0.747254827717,13252,0.573726791294,4
176,tanh,HLA-A0203,19879,5,11.8078279495,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.835797226659,0.685417913425,0.481926401651,0.886147387035,0.765223839095,13252,0.589076942906,8
177,tanh,HLA-A0203,19879,5,11.73802495,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.840286825212,0.6753894081,0.482164123538,0.903763035386,0.785590445001,13252,0.614463993063,16
178,tanh,HLA-A0203,19879,5,11.8602750301,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.800854059895,0.598442714127,0.427658618629,0.943043860591,0.843857634902,13252,0.687879874289,64
179,tanh,HLA-A0203,19879,5,12.1802721024,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.801214685042,0.638546922301,0.431455115127,0.961876678169,0.874503874504,13252,0.743737115613,128
180,tanh,HLA-A0203,19879,10,11.8452780247,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.844124346124,0.681601327525,0.484213269678,0.888050246245,0.770870337478,13252,0.593131350552,4
181,tanh,HLA-A0203,19879,10,11.8158841133,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.788969611346,0.602925588298,0.411424003105,0.903198392668,0.781802542292,13252,0.621308778071,8
182,tanh,HLA-A0203,19879,10,11.8787641525,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.821890400615,0.655009257354,0.457443169543,0.93370226779,0.820959010054,13252,0.679634884959,16
183,tanh,HLA-A0203,19879,10,12.0674169064,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.790101875894,0.621473513294,0.408222938901,0.973426865919,0.890771781175,13252,0.780329460399,64
184,tanh,HLA-A0203,19879,10,12.7231190205,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.800419530724,0.621010357218,0.421209256686,0.982066618849,0.893395943651,13252,0.811738999885,128
185,tanh,HLA-A0203,19879,32,12.394356966,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.821899437535,0.646284501062,0.458078263205,0.903003150565,0.784163234744,13252,0.619270694611,4
186,tanh,HLA-A0203,19879,32,12.4560549259,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.793951745687,0.625384457658,0.415903072777,0.936723172585,0.832196969697,13252,0.672766538552,8
187,tanh,HLA-A0203,19879,32,12.3635380268,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.793384501541,0.578055307761,0.420332835128,0.963196626947,0.872865999046,13252,0.737852506075,16
188,tanh,HLA-A0203,19879,32,12.8550820351,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.772591968402,0.618146341463,0.384313791405,0.98632858051,0.916852330452,13252,0.838547976993,64
189,tanh,HLA-A0203,19879,32,13.2736849785,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.782984993982,0.62565762849,0.404319672136,0.989948912399,0.936669416186,13252,0.866252885676,128
190,tanh,HLA-A0203,19879,64,13.9983620644,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.815256733688,0.659417316373,0.448665629651,0.900906078586,0.774630424416,13252,0.621105179318,4
191,tanh,HLA-A0203,19879,64,13.9511890411,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.796013298939,0.605445116681,0.4122582793,0.940055492202,0.835414515069,13252,0.680134905057,8
192,tanh,HLA-A0203,19879,64,13.9754719734,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.776659150094,0.602195071443,0.384806807848,0.963192935544,0.872720608449,13252,0.74505194343,16
193,tanh,HLA-A0203,19879,64,13.497148037,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.786745535478,0.606765783236,0.403614127515,0.988326966609,0.925803951957,13252,0.845657115212,64
194,tanh,HLA-A0203,19879,64,13.6088881493,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.792333663898,0.635931935101,0.415460647742,0.989948794085,0.923745344919,13252,0.863934563082,128
195,tanh,HLA-A0203,19879,128,15.5684289932,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.799532587795,0.619160387513,0.411310128542,0.899866782936,0.766219786672,13252,0.616479388406,4
196,tanh,HLA-A0203,19879,128,15.6284720898,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.779955118209,0.607060789639,0.390173392011,0.939776826752,0.833254516221,13252,0.68190326572,8
